topicId,userId,timestamp,like,emo
33809726,245270,2015-06-19T10:40:51.000Z,0,0
33809728,967797,2015-06-19T10:41:00.000Z,0,0
33809730,2421759,2015-06-19T10:41:17.000Z,0,0
33809731,187275,2015-06-19T10:41:58.000Z,0,1
33809732,228422,2015-06-19T10:42:18.000Z,0,0
33809733,1552427,2015-06-19T10:42:18.000Z,0,0
33809734,177631,2015-06-19T10:42:21.000Z,1,7
33809736,1570925,2015-06-19T10:42:41.000Z,2,0
33809739,548897,2015-06-19T10:43:11.000Z,0,0
33809740,2429089,2015-06-19T10:43:27.000Z,0,0
33809741,1264223,2015-06-19T10:43:34.000Z,0,0
33809742,832810,2015-06-19T10:43:35.000Z,0,6
33809743,2209217,2015-06-19T10:43:51.000Z,1,7
33809744,2424254,2015-06-19T10:43:51.000Z,0,1
33809745,1452742,2015-06-19T10:43:54.000Z,0,0
33809746,174414,2015-06-19T10:44:06.000Z,0,2
33809748,529079,2015-06-19T10:44:21.000Z,0,0
33809749,2426517,2015-06-19T10:44:33.000Z,0,1
33809750,1108415,2015-06-19T10:44:42.000Z,0,0
33809751,962214,2015-06-19T10:45:08.000Z,0,0
33809752,1335679,2015-06-19T10:45:17.000Z,1,1
33809753,2283748,2015-06-19T10:45:51.000Z,0,0
33809754,879303,2015-06-19T10:45:57.000Z,0,0
33809755,606415,2015-06-19T10:46:04.000Z,0,0
33809756,168031,2015-06-19T10:46:18.000Z,4,1
33809757,2291299,2015-06-19T10:46:19.000Z,0,0
33809758,654361,2015-06-19T10:46:58.000Z,0,0
33809759,2108208,2015-06-19T10:47:26.000Z,0,0
33809760,2317268,2015-06-19T10:47:39.000Z,0,0
33809762,1338463,2015-06-19T10:47:52.000Z,0,0
33809763,1386614,2015-06-19T10:47:58.000Z,0,0
33809764,1822295,2015-06-19T10:47:58.000Z,0,0
33809765,979810,2015-06-19T10:48:03.000Z,0,1
33809766,1272446,2015-06-19T10:48:34.000Z,0,0
33809767,1514602,2015-06-19T10:48:35.000Z,0,0
33809768,2350763,2015-06-19T10:48:40.000Z,0,0
33809769,2429094,2015-06-19T10:48:44.000Z,0,0
33809770,781236,2015-06-19T10:48:46.000Z,8,8
33809771,1082549,2015-06-19T10:49:06.000Z,0,0
33809772,1573204,2015-06-19T10:49:24.000Z,0,0
33809773,174097,2015-06-19T10:49:32.000Z,0,0
33809774,2419063,2015-06-19T10:49:41.000Z,0,0
33809776,1445219,2015-06-19T10:49:50.000Z,0,0
33809777,778190,2015-06-19T10:49:54.000Z,0,0
33809779,959622,2015-06-19T10:49:58.000Z,0,0
33809780,383285,2015-06-19T10:50:14.000Z,0,0
33809781,2429090,2015-06-19T10:50:47.000Z,0,0
33809782,289106,2015-06-19T10:50:47.000Z,0,0
33809783,812670,2015-06-19T10:51:28.000Z,0,0
33809784,2141485,2015-06-19T10:51:29.000Z,0,0
33809785,289106,2015-06-19T10:51:36.000Z,0,0
33809786,636481,2015-06-19T10:51:52.000Z,1,0
33809787,1935549,2015-06-19T10:51:56.000Z,0,0
33809788,2428961,2015-06-19T10:51:57.000Z,0,0
33809789,1573204,2015-06-19T10:52:07.000Z,0,0
33809790,620938,2015-06-19T10:52:17.000Z,1,0
33809791,2354453,2015-06-19T10:52:54.000Z,0,0
33809793,1014207,2015-06-19T10:53:19.000Z,0,0
33809794,995950,2015-06-19T10:53:23.000Z,0,2
33809795,1138882,2015-06-19T10:54:13.000Z,0,1
33809796,630411,2015-06-19T10:54:13.000Z,3,5
33809797,174201,2015-06-19T10:54:32.000Z,0,0
33809799,1897830,2015-06-19T10:54:51.000Z,0,0
33809801,1917931,2015-06-19T10:55:18.000Z,0,1
33809802,2202256,2015-06-19T10:55:32.000Z,0,0
33809803,1249961,2015-06-19T10:56:22.000Z,0,2
33809804,2369578,2015-06-19T10:57:36.000Z,0,0
33809805,531572,2015-06-19T10:57:36.000Z,0,1
33809806,1549499,2015-06-19T10:57:36.000Z,0,0
33809807,769529,2015-06-19T10:57:47.000Z,0,0
33809808,269522,2015-06-19T10:58:14.000Z,0,2
33809809,2127864,2015-06-19T10:58:33.000Z,0,0
33809810,2388759,2015-06-19T10:58:48.000Z,2,2
33809811,255606,2015-06-19T10:59:10.000Z,0,0
33809812,438276,2015-06-19T10:59:13.000Z,0,0
33809813,2429119,2015-06-19T10:59:39.000Z,0,0
33809814,1099261,2015-06-19T10:59:41.000Z,0,0
33809815,689337,2015-06-19T10:59:52.000Z,0,0
33809816,2162806,2015-06-19T10:59:57.000Z,0,0
33809817,857321,2015-06-19T10:59:58.000Z,0,0
33809818,398161,2015-06-19T11:00:04.000Z,0,0
33809819,1466897,2015-06-19T11:00:14.000Z,0,1
33809820,2244255,2015-06-19T11:00:35.000Z,0,0
33809821,664017,2015-06-19T11:00:36.000Z,0,0
33809822,548897,2015-06-19T11:00:59.000Z,0,0
33809823,110568,2015-06-19T11:01:09.000Z,0,0
33809824,2427588,2015-06-19T11:01:16.000Z,0,0
33809825,674180,2015-06-19T11:01:27.000Z,5,12
33809826,713468,2015-06-19T11:01:45.000Z,0,0
33809827,683082,2015-06-19T11:01:51.000Z,0,1
33809828,1521048,2015-06-19T11:01:52.000Z,0,0
33809829,245043,2015-06-19T11:01:59.000Z,0,0
33809830,1362379,2015-06-19T11:02:42.000Z,0,0
33809831,635331,2015-06-19T11:03:01.000Z,0,0
33809832,1586757,2015-06-19T11:03:03.000Z,0,0
33809833,2429059,2015-06-19T11:03:09.000Z,0,1
33809834,2429105,2015-06-19T11:03:21.000Z,0,0
33809835,315660,2015-06-19T11:03:33.000Z,0,0
33809836,931503,2015-06-19T11:03:48.000Z,0,0
33809837,2280601,2015-06-19T11:03:50.000Z,0,0
33809838,686053,2015-06-19T11:03:52.000Z,0,0
33809839,1367265,2015-06-19T11:03:59.000Z,0,0
33809840,2391443,2015-06-19T11:04:25.000Z,0,0
33809841,1119311,2015-06-19T11:04:30.000Z,0,1
33809842,530864,2015-06-19T11:04:37.000Z,0,0
33809843,2429121,2015-06-19T11:04:50.000Z,6,12
33809844,1691455,2015-06-19T11:05:01.000Z,0,4
33809845,2317720,2015-06-19T11:05:38.000Z,0,1
33809846,1055356,2015-06-19T11:06:24.000Z,0,0
33809847,1488829,2015-06-19T11:06:24.000Z,1,0
33809848,1110126,2015-06-19T11:06:45.000Z,0,0
33809849,2320594,2015-06-19T11:06:55.000Z,0,0
33809850,962805,2015-06-19T11:06:56.000Z,0,0
33809851,2033954,2015-06-19T11:06:56.000Z,0,0
33809853,182340,2015-06-19T11:07:04.000Z,0,0
33809854,1051493,2015-06-19T11:07:06.000Z,0,0
33809855,2361669,2015-06-19T11:07:11.000Z,0,0
33809856,2258563,2015-06-19T11:07:40.000Z,0,0
33809857,2429133,2015-06-19T11:08:26.000Z,0,0
33809858,2042058,2015-06-19T11:09:36.000Z,0,0
33809859,1904094,2015-06-19T11:10:21.000Z,0,0
33809860,398729,2015-06-19T11:10:27.000Z,0,3
33809861,585048,2015-06-19T11:10:51.000Z,0,3
33809862,2429108,2015-06-19T11:10:57.000Z,0,0
33809863,64493,2015-06-19T11:11:01.000Z,0,0
33809864,2429158,2015-06-19T11:11:08.000Z,0,0
33809866,763835,2015-06-19T11:11:27.000Z,39,41
33809867,1866079,2015-06-19T11:11:32.000Z,0,0
33809868,679532,2015-06-19T11:11:34.000Z,0,8
33809869,2429067,2015-06-19T11:11:37.000Z,0,0
33809870,2419466,2015-06-19T11:11:37.000Z,0,0
33809871,1735688,2015-06-19T11:11:44.000Z,0,1
33809872,2429135,2015-06-19T11:12:17.000Z,0,0
33809873,147664,2015-06-19T11:12:21.000Z,55,70
33809874,183914,2015-06-19T11:12:21.000Z,0,0
33809875,243633,2015-06-19T11:12:55.000Z,0,1
33809876,165590,2015-06-19T11:13:16.000Z,0,0
33809877,1239895,2015-06-19T11:13:39.000Z,0,0
33809878,823354,2015-06-19T11:13:42.000Z,0,0
33809879,2316135,2015-06-19T11:13:59.000Z,0,0
33809880,2218293,2015-06-19T11:14:30.000Z,0,0
33809881,2374010,2015-06-19T11:14:37.000Z,0,0
33809882,562942,2015-06-19T11:14:53.000Z,0,1
33809883,2429118,2015-06-19T11:15:20.000Z,0,0
33809884,1175812,2015-06-19T11:15:54.000Z,0,0
33809885,821229,2015-06-19T11:16:10.000Z,0,0
33809886,157553,2015-06-19T11:16:15.000Z,0,0
33809887,1538921,2015-06-19T11:16:19.000Z,0,0
33809888,716550,2015-06-19T11:16:19.000Z,0,0
33809889,1528918,2015-06-19T11:16:26.000Z,0,1
33809890,1940226,2015-06-19T11:16:39.000Z,0,1
33809891,2411202,2015-06-19T11:16:42.000Z,0,0
33809892,186903,2015-06-19T11:17:02.000Z,0,0
33809893,656879,2015-06-19T11:17:57.000Z,2,2
33809894,2059114,2015-06-19T11:18:20.000Z,0,0
33809895,226305,2015-06-19T11:18:30.000Z,0,0
33809896,260852,2015-06-19T11:18:33.000Z,0,0
33809897,1790557,2015-06-19T11:18:34.000Z,0,3
33809898,1529467,2015-06-19T11:18:45.000Z,3,2
33809899,588109,2015-06-19T11:18:51.000Z,0,0
33809900,607213,2015-06-19T11:19:04.000Z,0,0
33809901,2429180,2015-06-19T11:19:09.000Z,0,0
33809903,176279,2015-06-19T11:19:20.000Z,0,0
33809904,2426240,2015-06-19T11:19:22.000Z,0,0
33809905,64493,2015-06-19T11:19:27.000Z,0,0
33809906,1585114,2015-06-19T11:19:32.000Z,0,0
33809907,376834,2015-06-19T11:19:46.000Z,0,0
33809908,1303897,2015-06-19T11:20:36.000Z,0,0
33809909,28663,2015-06-19T11:20:41.000Z,0,4
33809910,176279,2015-06-19T11:20:42.000Z,0,0
33809911,2013712,2015-06-19T11:20:44.000Z,0,1
33809912,1860011,2015-06-19T11:20:44.000Z,0,0
33809913,276282,2015-06-19T11:20:47.000Z,0,0
33809914,1664982,2015-06-19T11:21:11.000Z,0,0
33809915,482437,2015-06-19T11:21:19.000Z,149,115
33809916,2426756,2015-06-19T11:21:54.000Z,0,0
33809917,1125553,2015-06-19T11:22:12.000Z,0,0
33809918,175872,2015-06-19T11:22:17.000Z,0,0
33809919,184197,2015-06-19T11:22:41.000Z,0,5
33809920,573362,2015-06-19T11:22:52.000Z,0,0
33809921,2421530,2015-06-19T11:22:52.000Z,0,0
33809922,312022,2015-06-19T11:23:00.000Z,0,0
33809924,2421882,2015-06-19T11:23:15.000Z,0,0
33809925,777,2015-06-19T11:23:43.000Z,0,0
33809926,411801,2015-06-19T11:23:52.000Z,0,0
33809927,1906507,2015-06-19T11:24:07.000Z,0,0
33809928,2427745,2015-06-19T11:24:11.000Z,0,0
33809929,2407150,2015-06-19T11:24:23.000Z,0,5
33809930,2428832,2015-06-19T11:24:49.000Z,0,0
33809931,1967052,2015-06-19T11:25:00.000Z,0,0
33809932,1110126,2015-06-19T11:25:03.000Z,0,1
33809933,2429165,2015-06-19T11:25:17.000Z,0,0
33809934,1440346,2015-06-19T11:26:10.000Z,0,0
33809935,777,2015-06-19T11:26:19.000Z,0,1
33809936,575884,2015-06-19T11:26:25.000Z,0,0
33809937,1599155,2015-06-19T11:26:26.000Z,0,0
33809938,1560301,2015-06-19T11:26:53.000Z,0,0
33809939,464365,2015-06-19T11:27:18.000Z,0,1
33809940,170234,2015-06-19T11:27:18.000Z,0,0
33809941,1737069,2015-06-19T11:27:42.000Z,0,0
33809943,777,2015-06-19T11:27:55.000Z,0,0
33809944,981048,2015-06-19T11:28:03.000Z,2,7
33809945,1838766,2015-06-19T11:28:22.000Z,1,0
33809946,2047336,2015-06-19T11:28:26.000Z,0,0
33809947,1004126,2015-06-19T11:28:35.000Z,0,0
33809948,553399,2015-06-19T11:28:37.000Z,0,0
33809949,650143,2015-06-19T11:28:38.000Z,30,17
33809951,2425412,2015-06-19T11:29:09.000Z,0,0
33809952,553399,2015-06-19T11:29:13.000Z,0,0
33809953,2369409,2015-06-19T11:29:29.000Z,0,0
33809954,2429187,2015-06-19T11:29:35.000Z,0,0
33809956,1493618,2015-06-19T11:30:35.000Z,0,0
33809957,2429201,2015-06-19T11:30:58.000Z,0,0
33809958,1431593,2015-06-19T11:31:02.000Z,0,0
33809959,326030,2015-06-19T11:31:08.000Z,2,8
33809960,1618144,2015-06-19T11:31:17.000Z,0,0
33809961,160689,2015-06-19T11:31:35.000Z,0,0
33809962,324458,2015-06-19T11:32:14.000Z,0,0
33809963,398447,2015-06-19T11:32:26.000Z,0,0
33809964,29549,2015-06-19T11:32:41.000Z,0,1
33809965,348160,2015-06-19T11:32:42.000Z,0,0
33809966,773688,2015-06-19T11:32:43.000Z,1,0
33809968,1198441,2015-06-19T11:33:38.000Z,0,7
33809969,447684,2015-06-19T11:33:40.000Z,0,0
33809970,296658,2015-06-19T11:33:58.000Z,1,1
33809971,2295797,2015-06-19T11:34:18.000Z,0,0
33809972,497493,2015-06-19T11:34:37.000Z,0,0
33809973,1080725,2015-06-19T11:34:55.000Z,0,0
33809974,1147264,2015-06-19T11:35:13.000Z,0,0
33809975,989958,2015-06-19T11:35:18.000Z,0,0
33809976,2429134,2015-06-19T11:35:31.000Z,0,0
33809977,1598996,2015-06-19T11:35:36.000Z,0,0
33809978,777,2015-06-19T11:35:38.000Z,0,0
33809979,2153729,2015-06-19T11:35:51.000Z,0,2
33809980,747499,2015-06-19T11:35:56.000Z,0,2
33809981,2225737,2015-06-19T11:36:05.000Z,0,1
33809982,718753,2015-06-19T11:36:19.000Z,0,0
33809983,403268,2015-06-19T11:36:27.000Z,0,0
33809984,409402,2015-06-19T11:36:43.000Z,0,0
33809985,339166,2015-06-19T11:36:53.000Z,0,0
33809986,2347669,2015-06-19T11:37:00.000Z,0,0
33809988,648026,2015-06-19T11:37:11.000Z,0,0
33809989,593424,2015-06-19T11:37:13.000Z,16,30
33809990,1427275,2015-06-19T11:37:16.000Z,0,0
33809991,777,2015-06-19T11:37:24.000Z,0,1
33809992,825511,2015-06-19T11:37:24.000Z,0,0
33809993,1718007,2015-06-19T11:37:49.000Z,0,0
33809994,1124294,2015-06-19T11:38:02.000Z,0,0
33809995,1535765,2015-06-19T11:38:18.000Z,0,0
33809997,986262,2015-06-19T11:38:37.000Z,0,0
33809998,2410344,2015-06-19T11:38:39.000Z,0,0
33809999,973565,2015-06-19T11:38:50.000Z,0,0
33811000,672730,2015-06-19T15:53:09.000Z,0,0
33811001,1646863,2015-06-19T15:53:18.000Z,0,0
33811002,2429873,2015-06-19T15:53:21.000Z,0,0
33811003,2386381,2015-06-19T15:53:40.000Z,0,6
33811004,2303896,2015-06-19T15:53:46.000Z,0,0
33811005,672930,2015-06-19T15:53:46.000Z,1,12
33811006,2340299,2015-06-19T15:53:54.000Z,0,0
33811007,273234,2015-06-19T15:54:24.000Z,0,0
33811008,1976259,2015-06-19T15:54:37.000Z,0,0
33811009,191406,2015-06-19T15:54:49.000Z,0,0
33811010,2318073,2015-06-19T15:55:15.000Z,0,2
33811011,2429906,2015-06-19T15:55:50.000Z,0,0
33811012,778,2015-06-19T15:56:03.000Z,1,0
33811013,2429787,2015-06-19T15:56:04.000Z,0,0
33811014,519835,2015-06-19T15:56:08.000Z,0,0
33811015,1125553,2015-06-19T15:56:10.000Z,0,0
33811016,2429876,2015-06-19T15:56:12.000Z,0,0
33811017,1133885,2015-06-19T15:56:49.000Z,0,0
33811018,1176795,2015-06-19T15:56:57.000Z,1,3
33811019,943216,2015-06-19T15:57:10.000Z,115,109
33811020,2133653,2015-06-19T15:57:12.000Z,0,0
33811021,765865,2015-06-19T15:57:19.000Z,0,0
33811023,894895,2015-06-19T15:58:02.000Z,0,1
33811024,547150,2015-06-19T15:58:15.000Z,0,0
33811025,344817,2015-06-19T15:58:28.000Z,0,0
33811026,1444359,2015-06-19T15:58:32.000Z,0,0
33811027,1980298,2015-06-19T15:58:32.000Z,0,0
33811028,1023525,2015-06-19T15:58:32.000Z,0,0
33811029,705919,2015-06-19T15:58:34.000Z,10,11
33811030,2235607,2015-06-19T15:59:55.000Z,3,8
33811031,662211,2015-06-19T16:00:23.000Z,0,0
33811032,191963,2015-06-19T16:00:38.000Z,0,0
33811033,665664,2015-06-19T16:00:43.000Z,0,0
33811034,1282003,2015-06-19T16:01:05.000Z,0,0
33811035,568780,2015-06-19T16:01:17.000Z,0,1
33811036,1986452,2015-06-19T16:01:25.000Z,0,0
33811037,498643,2015-06-19T16:02:14.000Z,0,0
33811038,2429912,2015-06-19T16:02:34.000Z,0,0
33811039,1453922,2015-06-19T16:02:34.000Z,0,1
33811040,2429775,2015-06-19T16:02:37.000Z,0,0
33811041,1965513,2015-06-19T16:02:52.000Z,0,0
33811042,359159,2015-06-19T16:02:56.000Z,0,0
33811043,1612674,2015-06-19T16:03:11.000Z,0,0
33811044,2415946,2015-06-19T16:03:47.000Z,0,0
33811045,1966510,2015-06-19T16:03:52.000Z,0,0
33811046,2293962,2015-06-19T16:04:04.000Z,0,0
33811047,475337,2015-06-19T16:04:04.000Z,0,0
33811048,163227,2015-06-19T16:04:07.000Z,0,0
33811049,2368301,2015-06-19T16:04:11.000Z,0,0
33811050,2418267,2015-06-19T16:04:12.000Z,0,0
33811052,204679,2015-06-19T16:04:27.000Z,0,0
33811053,1886202,2015-06-19T16:04:43.000Z,0,1
33811054,712529,2015-06-19T16:05:53.000Z,0,1
33811055,1084045,2015-06-19T16:06:13.000Z,1,2
33811056,2115733,2015-06-19T16:06:49.000Z,0,0
33811057,2405705,2015-06-19T16:06:58.000Z,0,0
33811058,2027118,2015-06-19T16:07:35.000Z,7,8
33811059,2414803,2015-06-19T16:07:57.000Z,0,0
33811060,909778,2015-06-19T16:08:08.000Z,0,0
33811061,1634324,2015-06-19T16:08:14.000Z,0,0
33811062,2149150,2015-06-19T16:08:21.000Z,10,16
33811063,576380,2015-06-19T16:08:22.000Z,0,2
33811065,723545,2015-06-19T16:08:41.000Z,0,0
33811066,558560,2015-06-19T16:08:45.000Z,0,0
33811067,562626,2015-06-19T16:09:11.000Z,0,0
33811068,372921,2015-06-19T16:09:16.000Z,0,0
33811069,1907532,2015-06-19T16:09:21.000Z,0,0
33811070,265137,2015-06-19T16:10:00.000Z,4,11
33811071,580472,2015-06-19T16:10:07.000Z,0,0
33811072,2104646,2015-06-19T16:10:33.000Z,0,0
33811073,1452324,2015-06-19T16:11:05.000Z,0,0
33811074,1716280,2015-06-19T16:11:24.000Z,0,0
33811075,2427107,2015-06-19T16:11:38.000Z,0,0
33811076,582394,2015-06-19T16:11:44.000Z,0,0
33811077,1894426,2015-06-19T16:11:57.000Z,0,0
33811078,474736,2015-06-19T16:12:08.000Z,0,0
33811079,1201364,2015-06-19T16:12:15.000Z,0,0
33811080,2398346,2015-06-19T16:12:21.000Z,0,0
33811081,866935,2015-06-19T16:12:27.000Z,0,0
33811082,2429866,2015-06-19T16:12:51.000Z,0,0
33811083,291872,2015-06-19T16:12:54.000Z,6,0
33811084,1501876,2015-06-19T16:12:54.000Z,0,1
33811085,149351,2015-06-19T16:12:55.000Z,0,0
33811086,2008187,2015-06-19T16:12:56.000Z,0,0
33811087,2083646,2015-06-19T16:13:30.000Z,0,0
33811088,2350929,2015-06-19T16:13:35.000Z,0,0
33811089,2429945,2015-06-19T16:13:38.000Z,0,0
33811090,1155566,2015-06-19T16:13:55.000Z,0,0
33811091,769439,2015-06-19T16:14:09.000Z,0,2
33811092,2428714,2015-06-19T16:14:19.000Z,0,0
33811093,2429959,2015-06-19T16:14:22.000Z,0,0
33811094,2429963,2015-06-19T16:14:48.000Z,0,0
33811095,459188,2015-06-19T16:14:52.000Z,0,0
33811097,521065,2015-06-19T16:15:25.000Z,0,0
33811098,706544,2015-06-19T16:15:38.000Z,0,0
33811099,672633,2015-06-19T16:15:44.000Z,0,0
33811100,590839,2015-06-19T16:16:17.000Z,0,0
33811101,2429964,2015-06-19T16:16:22.000Z,0,0
33811102,2068322,2015-06-19T16:16:27.000Z,1,4
33811104,1794366,2015-06-19T16:16:44.000Z,0,0
33811105,1923606,2015-06-19T16:16:49.000Z,0,2
33811106,394054,2015-06-19T16:17:15.000Z,0,0
33811107,2068322,2015-06-19T16:17:16.000Z,0,0
33811108,1975533,2015-06-19T16:17:17.000Z,0,0
33811109,631614,2015-06-19T16:17:34.000Z,10,8
33811110,2429935,2015-06-19T16:17:36.000Z,0,0
33811111,1352056,2015-06-19T16:18:00.000Z,2,20
33811112,163227,2015-06-19T16:18:08.000Z,0,0
33811113,769439,2015-06-19T16:18:24.000Z,0,0
33811114,1275900,2015-06-19T16:18:38.000Z,0,10
33811115,446943,2015-06-19T16:18:39.000Z,0,0
33811116,1928774,2015-06-19T16:18:52.000Z,0,0
33811117,2329154,2015-06-19T16:19:06.000Z,0,2
33811118,373910,2015-06-19T16:19:15.000Z,0,0
33811119,367944,2015-06-19T16:19:47.000Z,3,1
33811120,1868107,2015-06-19T16:19:56.000Z,0,0
33811121,392914,2015-06-19T16:19:59.000Z,0,0
33811122,1786964,2015-06-19T16:20:06.000Z,0,0
33811123,2384616,2015-06-19T16:20:45.000Z,0,0
33811124,981048,2015-06-19T16:20:47.000Z,2,7
33811125,2221306,2015-06-19T16:21:18.000Z,0,0
33811126,750210,2015-06-19T16:21:30.000Z,1,0
33811127,219802,2015-06-19T16:21:37.000Z,0,0
33811128,402690,2015-06-19T16:21:47.000Z,1,7
33811129,1316421,2015-06-19T16:22:12.000Z,0,0
33811130,1916266,2015-06-19T16:22:17.000Z,0,0
33811131,2001119,2015-06-19T16:22:45.000Z,0,0
33811132,35268,2015-06-19T16:22:45.000Z,0,1
33811133,2429977,2015-06-19T16:23:00.000Z,0,0
33811134,257263,2015-06-19T16:23:04.000Z,0,0
33811135,43744,2015-06-19T16:23:13.000Z,0,0
33811136,2429981,2015-06-19T16:23:41.000Z,1,3
33811137,625960,2015-06-19T16:23:43.000Z,0,0
33811138,232966,2015-06-19T16:23:48.000Z,0,0
33811139,1328134,2015-06-19T16:24:10.000Z,0,0
33811140,571583,2015-06-19T16:25:08.000Z,0,0
33811141,2356459,2015-06-19T16:25:24.000Z,0,0
33811142,636739,2015-06-19T16:25:27.000Z,0,3
33811143,230944,2015-06-19T16:26:07.000Z,0,1
33811144,1264608,2015-06-19T16:26:16.000Z,4,6
33811145,2077373,2015-06-19T16:26:19.000Z,0,0
33811146,2429367,2015-06-19T16:26:32.000Z,0,0
33811147,1370561,2015-06-19T16:26:36.000Z,0,0
33811148,822835,2015-06-19T16:26:37.000Z,0,0
33811149,2429988,2015-06-19T16:27:28.000Z,0,0
33811150,2429979,2015-06-19T16:27:34.000Z,0,0
33811151,2089529,2015-06-19T16:27:43.000Z,0,0
33811152,2347602,2015-06-19T16:27:50.000Z,0,0
33811154,578515,2015-06-19T16:28:25.000Z,0,0
33811155,2429994,2015-06-19T16:28:34.000Z,0,0
33811156,2426556,2015-06-19T16:28:54.000Z,0,0
33811157,1897382,2015-06-19T16:29:05.000Z,1,0
33811158,875277,2015-06-19T16:29:08.000Z,0,0
33811159,518763,2015-06-19T16:29:11.000Z,4,5
33811160,466338,2015-06-19T16:29:14.000Z,0,1
33811161,1927715,2015-06-19T16:29:30.000Z,3,8
33811162,870083,2015-06-19T16:29:45.000Z,4,19
33811163,1567547,2015-06-19T16:29:46.000Z,0,0
33811164,1781732,2015-06-19T16:30:09.000Z,0,0
33811167,2329896,2015-06-19T16:30:15.000Z,3,15
33811168,328714,2015-06-19T16:30:17.000Z,11,14
33811169,2122554,2015-06-19T16:30:29.000Z,0,0
33811170,2242747,2015-06-19T16:30:36.000Z,0,0
33811171,2030589,2015-06-19T16:30:46.000Z,0,0
33811172,2362803,2015-06-19T16:31:06.000Z,0,0
33811173,1037771,2015-06-19T16:31:08.000Z,13,12
33811174,2429647,2015-06-19T16:31:10.000Z,0,0
33811175,482957,2015-06-19T16:31:50.000Z,0,0
33811176,2078234,2015-06-19T16:31:54.000Z,0,0
33811177,495607,2015-06-19T16:32:42.000Z,0,0
33811178,2388986,2015-06-19T16:33:07.000Z,0,0
33811179,2088409,2015-06-19T16:33:30.000Z,0,0
33811180,384167,2015-06-19T16:33:32.000Z,7,12
33811181,1161446,2015-06-19T16:33:46.000Z,0,0
33811182,688563,2015-06-19T16:33:54.000Z,0,0
33811183,482957,2015-06-19T16:33:57.000Z,0,0
33811184,140447,2015-06-19T16:34:24.000Z,0,1
33811185,401393,2015-06-19T16:34:57.000Z,0,0
33811186,658030,2015-06-19T16:35:10.000Z,0,0
33811187,273274,2015-06-19T16:35:14.000Z,3,4
33811188,655984,2015-06-19T16:35:44.000Z,0,0
33811189,2084690,2015-06-19T16:35:50.000Z,0,0
33811190,149652,2015-06-19T16:36:01.000Z,2,5
33811191,1018554,2015-06-19T16:36:31.000Z,0,0
33811192,459938,2015-06-19T16:37:21.000Z,0,3
33811193,795627,2015-06-19T16:37:25.000Z,0,0
33811195,389264,2015-06-19T16:37:38.000Z,0,1
33811196,1587095,2015-06-19T16:37:40.000Z,0,0
33811197,983875,2015-06-19T16:38:05.000Z,1,0
33811198,405338,2015-06-19T16:38:27.000Z,2,4
33811199,2248183,2015-06-19T16:38:29.000Z,0,0
33811201,1150160,2015-06-19T16:39:04.000Z,0,0
33811202,2094928,2015-06-19T16:39:38.000Z,0,0
33811203,680162,2015-06-19T16:39:43.000Z,0,0
33811204,910857,2015-06-19T16:40:02.000Z,0,0
33811205,1053555,2015-06-19T16:40:09.000Z,0,0
33811206,159024,2015-06-19T16:40:43.000Z,0,0
33811207,2215143,2015-06-19T16:40:48.000Z,0,2
33811208,884199,2015-06-19T16:41:01.000Z,0,2
33811209,1023153,2015-06-19T16:41:10.000Z,0,0
33811211,2119788,2015-06-19T16:41:48.000Z,0,0
33811212,1426319,2015-06-19T16:41:55.000Z,0,0
33811213,1140887,2015-06-19T16:42:12.000Z,0,0
33811214,1348464,2015-06-19T16:42:17.000Z,0,0
33811215,2400240,2015-06-19T16:42:24.000Z,0,0
33811216,645850,2015-06-19T16:42:30.000Z,0,2
33811217,866641,2015-06-19T16:42:33.000Z,0,0
33811218,2132075,2015-06-19T16:42:35.000Z,0,0
33811219,428332,2015-06-19T16:42:49.000Z,0,0
33811220,945052,2015-06-19T16:43:54.000Z,0,0
33811221,1350905,2015-06-19T16:44:39.000Z,0,1
33811222,2364636,2015-06-19T16:45:10.000Z,0,0
33811223,2078538,2015-06-19T16:45:43.000Z,0,0
33811224,1125553,2015-06-19T16:45:49.000Z,0,1
33811225,2318073,2015-06-19T16:46:23.000Z,0,0
33811226,2430022,2015-06-19T16:46:41.000Z,0,0
33811227,2430040,2015-06-19T16:46:59.000Z,0,0
33811228,1221158,2015-06-19T16:47:14.000Z,0,0
33811229,658809,2015-06-19T16:47:55.000Z,0,0
33811230,1123959,2015-06-19T16:48:56.000Z,0,0
33811231,1549711,2015-06-19T16:49:44.000Z,0,0
33811232,1783426,2015-06-19T16:49:57.000Z,0,0
33811233,2429993,2015-06-19T16:49:59.000Z,0,3
33811234,2271784,2015-06-19T16:50:04.000Z,0,1
33811235,1945634,2015-06-19T16:50:32.000Z,0,0
33811236,70703,2015-06-19T16:50:33.000Z,4,13
33811237,1015330,2015-06-19T16:50:46.000Z,0,0
33811238,2019255,2015-06-19T16:50:59.000Z,0,0
33811239,937644,2015-06-19T16:51:07.000Z,0,0
33811240,6943,2015-06-19T16:51:10.000Z,0,0
33811241,704498,2015-06-19T16:51:23.000Z,49,49
33811242,2430020,2015-06-19T16:51:23.000Z,0,0
33811243,367935,2015-06-19T16:52:34.000Z,0,0
33811244,640851,2015-06-19T16:52:42.000Z,0,0
33811245,1054592,2015-06-19T16:52:46.000Z,0,0
33811246,1871867,2015-06-19T16:53:03.000Z,0,1
33811247,2427808,2015-06-19T16:53:28.000Z,0,0
